Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1673499273,750,,Aggregated,196.200000,0.000000,1400,1600,1700,1800,2000,2000,2200,2200,2400,2400,2400,2767,0,700.0,949.0336897350813,5.31952700112015,2395.923821000906,10204.985543910372
1673499274,800,GET,/,204.800000,0.000000,1600,1800,1900,2000,2300,2500,2700,2800,2800,2900,2900,3018,0,900.0,1072.3747390188712,5.31952700112015,2879.8437909990753,10204.98674618953
1673499274,800,,Aggregated,204.800000,0.000000,1600,1800,1900,2000,2300,2500,2700,2800,2800,2900,2900,3018,0,900.0,1072.3747390188712,5.31952700112015,2879.8437909990753,10204.98674618953
1673499275,850,GET,/,204.800000,0.000000,1700,1900,2100,2300,2500,2700,2800,2800,2800,2900,2900,3235,0,1200.0,1159.6500250701602,5.31952700112015,2879.8437909990753,10204.987635239568
1673499275,850,,Aggregated,204.800000,0.000000,1700,1900,2100,2300,2500,2700,2800,2800,2800,2900,2900,3235,0,1200.0,1159.6500250701602,5.31952700112015,2879.8437909990753,10204.987635239568
1673499276,900,GET,/,206.700000,0.000000,1900,2200,2400,2400,2600,2700,2800,2800,2900,2900,2900,3472,0,1300.0,1255.3815656866254,5.31952700112015,2922.179216000586,10204.988479262673
1673499276,900,,Aggregated,206.700000,0.000000,1900,2200,2400,2400,2600,2700,2800,2800,2900,2900,2900,3472,0,1300.0,1255.3815656866254,5.31952700112015,2922.179216000586,10204.988479262673
1673499277,950,GET,/,211.700000,0.000000,2000,2300,2400,2500,2700,2800,2900,3000,3000,3100,3100,3543,0,1300.0,1284.157884957088,5.31952700112015,3111.1063949992968,10204.988710132657
1673499277,950,,Aggregated,211.700000,0.000000,2000,2300,2400,2500,2700,2800,2900,3000,3000,3100,3100,3543,0,1300.0,1284.157884957088,5.31952700112015,3111.1063949992968,10204.988710132657
1673499278,1000,GET,/,211.700000,0.000000,2200,2500,2600,2700,3100,3300,3600,3700,3700,3700,3700,3771,0,1400.0,1405.5335152057705,5.31952700112015,3724.4712119991163,10204.989392734024
1673499278,1000,,Aggregated,211.700000,0.000000,2200,2500,2600,2700,3100,3300,3600,3700,3700,3700,3700,3771,0,1400.0,1405.5335152057705,5.31952700112015,3724.4712119991163,10204.989392734024
1673499279,1000,GET,/,199.500000,0.000000,2400,2700,3100,3200,3500,3600,3700,3700,3800,3800,3800,4066,0,1500.0,1555.7525087412582,5.31952700112015,3815.107824999359,10204.990162321692
1673499279,1000,,Aggregated,199.500000,0.000000,2400,2700,3100,3200,3500,3600,3700,3700,3800,3800,3800,4066,0,1500.0,1555.7525087412582,5.31952700112015,3815.107824999359,10204.990162321692
1673499280,1000,GET,/,200.700000,0.000000,2600,3100,3300,3400,3600,3700,3800,3900,4000,4000,4000,4230,0,1600.0,1630.123634435689,5.31952700112015,3980.040041000393,10204.990543735224
1673499280,1000,,Aggregated,200.700000,0.000000,2600,3100,3300,3400,3600,3700,3800,3900,4000,4000,4000,4230,0,1600.0,1630.123634435689,5.31952700112015,3980.040041000393,10204.990543735224
1673499281,1000,GET,/,200.700000,0.000000,3000,3300,3500,3600,3700,3800,3900,4000,4000,4200,4200,4543,0,1700.0,1760.5808467858155,5.31952700112015,4169.31290499997,10204.991195245433
1673499281,1000,,Aggregated,200.700000,0.000000,3000,3300,3500,3600,3700,3800,3900,4000,4000,4200,4200,4543,0,1700.0,1760.5808467858155,5.31952700112015,4169.31290499997,10204.991195245433
1673499282,1000,GET,/,208.900000,0.000000,3100,3300,3500,3600,3700,3800,3900,4000,4000,4200,4200,4684,0,1800.0,1795.0539370819708,5.31952700112015,4169.31290499997,10204.99146029035
1673499282,1000,,Aggregated,208.900000,0.000000,3100,3300,3500,3600,3700,3800,3900,4000,4000,4200,4200,4684,0,1800.0,1795.0539370819708,5.31952700112015,4169.31290499997,10204.99146029035
1673499283,1000,GET,/,211.800000,0.000000,3200,3500,3600,3700,3800,3900,3900,4000,4100,4200,4200,4847,0,1800.0,1856.9591392865618,5.31952700112015,4169.31290499997,10204.991747472663
1673499283,1000,,Aggregated,211.800000,0.000000,3200,3500,3600,3700,3800,3900,3900,4000,4100,4200,4200,4847,0,1800.0,1856.9591392865618,5.31952700112015,4169.31290499997,10204.991747472663
1673499284,1000,GET,/,213.600000,0.000000,3400,3600,3700,3700,3800,3900,4000,4000,4100,4200,4200,5134,0,1900.0,1958.769826178218,5.31952700112015,4169.31290499997,10204.992208804051
1673499284,1000,,Aggregated,213.600000,0.000000,3400,3600,3700,3700,3800,3900,4000,4000,4100,4200,4200,5134,0,1900.0,1958.769826178218,5.31952700112015,4169.31290499997,10204.992208804051
